avg_xirr,avg_dd,avg_sharpe,avg_trades,avg_win_rate,experiment,variant,down_days,rvol,trail,hold,entry_mode,label,holdout_xirr,holdout_dd,holdout_sharpe,holdout_trades,holdout_wr
168.4,-26.1,2.67,607.0,51.8,adaptive_trail,depth<0.15_trail0.04,5,1.0,0.04,7,close,adaptive_trail_depth<0.15_trail0.04_D5_R1.0_T0.04_H7,197.9,-30.0,2.82,1143,51.6
714.1,-40.8,3.07,846.0,48.0,adaptive_trail,depth<0.15_trail0.05,3,2.0,0.05,10,close,adaptive_trail_depth<0.15_trail0.05_D3_R2.0_T0.05_H10,349.2,-45.7,2.81,1578,47.7
99.2,-9.7,2.89,251.0,59.8,combo_bg,bounce_0.3_gap_0.03,3,2.0,0.02,10,close,combo_bg_bounce_0.3_gap_0.03_D3_R2.0_T0.02_H10,90.1,-10.5,2.79,456,53.7
750.1,-48.7,2.95,1264.0,47.2,adaptive_trail,depth<0.1_trail0.05,3,1.0,0.05,10,close,adaptive_trail_depth<0.1_trail0.05_D3_R1.0_T0.05_H10,477.1,-53.9,2.77,2237,47.1
143.9,-9.9,2.87,326.0,55.0,bounce,bounce_0.2,5,1.0,0.03,7,close,bounce_bounce_0.2_D5_R1.0_T0.03_H7,153.5,-14.0,2.75,588,53.2
63.6,-7.1,2.54,153.0,60.8,combo_bg,bounce_0.3_gap_0.03,4,1.5,0.02,7,close,combo_bg_bounce_0.3_gap_0.03_D4_R1.5_T0.02_H7,73.7,-7.1,2.71,263,60.8
157.6,-20.9,2.73,415.0,52.0,combo_bg,bounce_0.4_gap_0.05,3,1.0,0.03,10,close,combo_bg_bounce_0.4_gap_0.05_D3_R1.0_T0.03_H10,150.1,-21.9,2.71,708,48.3
415.0,-29.5,3.06,846.0,49.2,adaptive_trail,depth<0.15_trail0.04,3,2.0,0.04,7,close,adaptive_trail_depth<0.15_trail0.04_D3_R2.0_T0.04_H7,214.2,-31.8,2.7,1578,48.4
115.3,-20.6,2.46,273.0,54.0,combo_bg,bounce_0.3_gap_0.05,4,1.0,0.03,10,close,combo_bg_bounce_0.3_gap_0.05_D4_R1.0_T0.03_H10,176.6,-30.7,2.68,474,52.1
186.0,-27.0,2.57,691.0,49.2,adaptive_trail,depth<0.15_trail0.04,4,1.5,0.04,7,close,adaptive_trail_depth<0.15_trail0.04_D4_R1.5_T0.04_H7,194.4,-28.4,2.67,1289,49.3
97.1,-9.2,2.37,228.0,53.7,bounce,bounce_0.2,5,1.5,0.03,10,close,bounce_bounce_0.2_D5_R1.5_T0.03_H10,110.8,-10.6,2.66,421,55.3
58.9,-6.4,2.46,141.0,63.9,bounce,bounce_0.3,4,2.0,0.02,7,close,bounce_bounce_0.3_D4_R2.0_T0.02_H7,75.6,-8.1,2.66,261,62.8
126.4,-18.1,2.6,334.0,53.5,bounce,bounce_0.3,3,2.0,0.03,7,close,bounce_bounce_0.3_D3_R2.0_T0.03_H7,135.0,-16.6,2.65,595,51.9
64.8,-7.2,2.51,153.0,60.8,combo_bg,bounce_0.3_gap_0.03,4,1.5,0.02,10,close,combo_bg_bounce_0.3_gap_0.03_D4_R1.5_T0.02_H10,76.2,-7.2,2.64,263,60.8
144.9,-23.4,2.58,436.0,50.0,bounce,bounce_0.4,3,1.0,0.03,10,close,bounce_bounce_0.4_D3_R1.0_T0.03_H10,141.5,-25.7,2.64,739,47.0
100.2,-21.3,2.42,273.0,53.4,combo_bg,bounce_0.3_gap_0.05,4,1.0,0.03,7,close,combo_bg_bounce_0.3_gap_0.05_D4_R1.0_T0.03_H7,153.3,-32.8,2.64,474,51.5
137.6,-18.2,2.66,334.0,53.9,bounce,bounce_0.3,3,2.0,0.03,10,close,bounce_bounce_0.3_D3_R2.0_T0.03_H10,138.7,-16.6,2.63,595,52.3
235.7,-33.7,2.42,488.0,50.6,adaptive_trail,depth<0.15_trail0.05,4,2.0,0.05,10,close,adaptive_trail_depth<0.15_trail0.05_D4_R2.0_T0.05_H10,249.4,-34.1,2.61,960,50.2
84.1,-9.2,2.31,228.0,53.3,bounce,bounce_0.2,5,1.5,0.03,7,close,bounce_bounce_0.2_D5_R1.5_T0.03_H7,100.1,-10.6,2.6,421,55.3
144.7,-20.5,2.62,392.0,51.4,combo_bg,bounce_0.4_gap_0.03,3,1.0,0.03,10,close,combo_bg_bounce_0.4_gap_0.03_D3_R1.0_T0.03_H10,131.0,-22.8,2.6,674,47.3
146.5,-30.8,2.24,607.0,51.0,adaptive_trail,depth<0.15_trail0.05,5,1.0,0.05,7,close,adaptive_trail_depth<0.15_trail0.05_D5_R1.0_T0.05_H7,190.5,-32.8,2.6,1143,52.5
59.5,-6.4,2.43,141.0,63.9,bounce,bounce_0.3,4,2.0,0.02,10,close,bounce_bounce_0.3_D4_R2.0_T0.02_H10,76.6,-8.1,2.58,261,62.8
148.5,-18.7,2.96,383.0,56.1,combo_bg,bounce_0.3_gap_0.03,3,1.5,0.03,7,close,combo_bg_bounce_0.3_gap_0.03_D3_R1.5_T0.03_H7,118.9,-17.6,2.58,656,51.5
132.8,-21.6,2.63,415.0,51.5,combo_bg,bounce_0.4_gap_0.05,3,1.0,0.03,7,close,combo_bg_bounce_0.4_gap_0.05_D3_R1.0_T0.03_H7,129.5,-23.6,2.57,708,48.0
138.7,-25.8,2.22,284.0,53.6,adaptive_trail,depth<0.15_trail0.05,5,2.0,0.05,10,close,adaptive_trail_depth<0.15_trail0.05_D5_R2.0_T0.05_H10,173.1,-31.0,2.56,579,54.7
80.3,-6.9,2.24,179.0,55.7,bounce,bounce_0.2,5,2.0,0.03,10,close,bounce_bounce_0.2_D5_R2.0_T0.03_H10,103.7,-8.1,2.54,333,58.0
161.8,-19.1,2.98,383.0,56.4,combo_bg,bounce_0.3_gap_0.03,3,1.5,0.03,10,close,combo_bg_bounce_0.3_gap_0.03_D3_R1.5_T0.03_H10,124.6,-18.6,2.54,656,51.5
72.7,-6.8,2.19,179.0,55.7,bounce,bounce_0.2,5,2.0,0.03,7,close,bounce_bounce_0.2_D5_R2.0_T0.03_H7,98.2,-7.8,2.53,333,58.6
143.5,-35.1,2.1,691.0,49.1,adaptive_trail,depth<0.15_trail0.05,4,1.5,0.05,7,close,adaptive_trail_depth<0.15_trail0.05_D4_R1.5_T0.05_H7,196.1,-32.9,2.53,1289,50.7
68.8,-12.2,2.28,191.0,56.1,bounce,bounce_0.3,4,1.5,0.03,7,close,bounce_bounce_0.3_D4_R1.5_T0.03_H7,90.0,-13.6,2.51,333,55.0
122.2,-23.7,2.47,436.0,49.5,bounce,bounce_0.4,3,1.0,0.03,7,close,bounce_bounce_0.4_D3_R1.0_T0.03_H7,123.1,-26.2,2.51,739,46.7
119.6,-18.3,2.55,292.0,55.3,combo_bg,bounce_0.3_gap_0.05,3,2.0,0.03,7,close,combo_bg_bounce_0.3_gap_0.05_D3_R2.0_T0.03_H7,116.6,-18.9,2.5,530,53.4
344.5,-44.2,2.57,1264.0,47.6,adaptive_trail,depth<0.1_trail0.05,3,1.0,0.05,7,close,adaptive_trail_depth<0.1_trail0.05_D3_R1.0_T0.05_H7,259.4,-50.8,2.5,2237,47.6
129.3,-18.8,2.59,292.0,55.8,combo_bg,bounce_0.3_gap_0.05,3,2.0,0.03,10,close,combo_bg_bounce_0.3_gap_0.05_D3_R2.0_T0.03_H10,119.9,-20.0,2.49,530,53.8
251.1,-28.0,2.38,719.0,48.0,adaptive_trail,depth<0.1_trail0.04,4,1.0,0.04,10,close,adaptive_trail_depth<0.1_trail0.04_D4_R1.0_T0.04_H10,295.4,-34.8,2.49,1359,46.8
75.3,-7.7,2.67,227.0,55.9,combo_bg,bounce_0.4_gap_0.05,3,1.5,0.02,7,close,combo_bg_bounce_0.4_gap_0.05_D3_R1.5_T0.02_H7,67.3,-7.6,2.48,385,50.1
48.8,-6.7,2.21,119.0,62.6,combo_bg,bounce_0.3_gap_0.05,4,2.0,0.02,7,close,combo_bg_bounce_0.3_gap_0.05_D4_R2.0_T0.02_H7,64.8,-5.9,2.48,216,63.4
105.1,-18.8,2.41,255.0,53.1,combo_bg,bounce_0.3_gap_0.03,4,1.0,0.03,10,close,combo_bg_bounce_0.3_gap_0.03_D4_R1.0_T0.03_H10,148.2,-28.8,2.47,442,50.0
71.3,-11.4,2.26,191.0,56.1,bounce,bounce_0.3,4,1.5,0.03,10,close,bounce_bounce_0.3_D4_R1.5_T0.03_H10,92.2,-11.3,2.47,333,55.0
119.3,-20.6,2.4,284.0,55.9,adaptive_trail,depth<0.15_trail0.04,5,2.0,0.04,10,close,adaptive_trail_depth<0.15_trail0.04_D5_R2.0_T0.04_H10,135.3,-28.7,2.47,579,53.7
75.5,-7.7,2.68,227.0,56.2,combo_bg,bounce_0.4_gap_0.05,3,1.5,0.02,10,close,combo_bg_bounce_0.4_gap_0.05_D3_R1.5_T0.02_H10,65.0,-7.6,2.46,385,50.1
444.5,-41.0,2.84,1144.0,48.4,adaptive_trail,depth<0.15_trail0.05,3,1.5,0.05,7,close,adaptive_trail_depth<0.15_trail0.05_D3_R1.5_T0.05_H7,223.5,-43.1,2.45,2036,48.4
202.3,-27.3,2.58,488.0,51.5,adaptive_trail,depth<0.15_trail0.04,4,2.0,0.04,10,close,adaptive_trail_depth<0.15_trail0.04_D4_R2.0_T0.04_H10,163.9,-28.7,2.45,960,50.3
119.6,-21.7,2.49,392.0,50.8,combo_bg,bounce_0.4_gap_0.03,3,1.0,0.03,7,close,combo_bg_bounce_0.4_gap_0.03_D3_R1.0_T0.03_H7,110.5,-26.0,2.44,674,47.0
90.5,-19.5,2.37,255.0,52.4,combo_bg,bounce_0.3_gap_0.03,4,1.0,0.03,7,close,combo_bg_bounce_0.3_gap_0.03_D4_R1.0_T0.03_H7,126.6,-30.9,2.42,442,49.3
232.7,-37.1,2.18,719.0,47.5,adaptive_trail,depth<0.1_trail0.05,4,1.0,0.05,10,close,adaptive_trail_depth<0.1_trail0.05_D4_R1.0_T0.05_H10,304.9,-46.7,2.41,1359,48.0
49.5,-6.7,2.18,119.0,62.6,combo_bg,bounce_0.3_gap_0.05,4,2.0,0.02,10,close,combo_bg_bounce_0.3_gap_0.05_D4_R2.0_T0.02_H10,66.2,-5.9,2.41,216,63.4
85.2,-24.5,2.04,284.0,54.3,adaptive_trail,depth<0.15_trail0.05,5,2.0,0.05,7,close,adaptive_trail_depth<0.15_trail0.05_D5_R2.0_T0.05_H7,119.2,-30.3,2.4,579,55.6
57.0,-10.0,2.05,141.0,55.3,bounce,bounce_0.3,4,2.0,0.03,7,close,bounce_bounce_0.3_D4_R2.0_T0.03_H7,78.7,-9.7,2.4,261,56.3
92.5,-11.3,2.57,247.0,54.6,bounce,bounce_0.5,3,1.0,0.02,10,close,bounce_bounce_0.5_D3_R1.0_T0.02_H10,64.6,-13.3,2.36,425,48.7
59.8,-10.0,2.03,141.0,56.0,bounce,bounce_0.3,4,2.0,0.03,10,close,bounce_bounce_0.3_D4_R2.0_T0.03_H10,81.4,-9.7,2.36,261,56.3
146.3,-29.0,2.17,719.0,47.0,adaptive_trail,depth<0.1_trail0.04,4,1.0,0.04,7,close,adaptive_trail_depth<0.1_trail0.04_D4_R1.0_T0.04_H7,176.9,-35.3,2.36,1359,46.8
71.8,-7.8,2.56,252.0,53.1,bounce,bounce_0.4,3,1.5,0.02,7,close,bounce_bounce_0.4_D3_R1.5_T0.02_H7,59.9,-9.1,2.33,424,47.6
337.4,-38.8,2.56,846.0,48.4,adaptive_trail,depth<0.15_trail0.05,3,2.0,0.05,7,close,adaptive_trail_depth<0.15_trail0.05_D3_R2.0_T0.05_H7,193.3,-44.8,2.32,1578,48.5
87.2,-11.3,2.55,247.0,54.3,bounce,bounce_0.5,3,1.0,0.02,7,close,bounce_bounce_0.5_D3_R1.0_T0.02_H7,60.0,-13.3,2.31,425,48.7
89.2,-20.0,2.23,284.0,55.0,adaptive_trail,depth<0.15_trail0.04,5,2.0,0.04,7,close,adaptive_trail_depth<0.15_trail0.04_D5_R2.0_T0.04_H7,105.8,-26.8,2.31,579,53.5
71.8,-7.9,2.56,252.0,53.4,bounce,bounce_0.4,3,1.5,0.02,10,close,bounce_bounce_0.4_D3_R1.5_T0.02_H10,58.0,-9.5,2.3,424,47.6
130.9,-33.4,2.04,488.0,51.2,adaptive_trail,depth<0.15_trail0.05,4,2.0,0.05,7,close,adaptive_trail_depth<0.15_trail0.05_D4_R2.0_T0.05_H7,142.9,-34.7,2.26,960,52.2
476.0,-38.5,2.81,868.0,48.1,adaptive_trail,depth<0.1_trail0.04,3,1.5,0.04,10,close,adaptive_trail_depth<0.1_trail0.04_D3_R1.5_T0.04_H10,192.5,-45.7,2.24,1585,47.3
37.2,-4.8,2.17,84.0,64.5,bounce,bounce_0.3,5,1.5,0.02,7,close,bounce_bounce_0.3_D5_R1.5_T0.02_H7,42.1,-4.5,2.24,135,63.0
236.2,-11.8,2.82,324.0,55.7,momentum,ma10,3,1.0,0.03,10,close,momentum_ma10_D3_R1.0_T0.03_H10,122.4,-17.4,2.23,548,47.4
146.3,-26.8,2.35,488.0,51.1,adaptive_trail,depth<0.15_trail0.04,4,2.0,0.04,7,close,adaptive_trail_depth<0.15_trail0.04_D4_R2.0_T0.04_H7,123.3,-29.1,2.23,960,50.3
37.3,-4.8,2.16,84.0,64.5,bounce,bounce_0.3,5,1.5,0.02,10,close,bounce_bounce_0.3_D5_R1.5_T0.02_H10,42.2,-4.5,2.23,135,63.0
60.4,-14.2,2.09,170.0,57.2,combo_bg,bounce_0.3_gap_0.05,4,1.5,0.03,7,close,combo_bg_bounce_0.3_gap_0.05_D4_R1.5_T0.03_H7,80.6,-17.7,2.21,293,56.3
121.3,-23.9,2.42,381.0,53.3,adaptive_trail,depth<0.1_trail0.04,5,1.0,0.04,10,close,adaptive_trail_depth<0.1_trail0.04_D5_R1.0_T0.04_H10,113.4,-37.2,2.2,765,51.0
60.3,-7.9,2.42,202.0,54.4,combo_bg,bounce_0.4_gap_0.03,3,1.5,0.02,7,close,combo_bg_bounce_0.4_gap_0.03_D3_R1.5_T0.02_H7,47.5,-8.5,2.2,348,48.0
40.4,-5.9,2.11,105.0,63.1,combo_bg,bounce_0.3_gap_0.03,4,2.0,0.02,7,close,combo_bg_bounce_0.3_gap_0.03_D4_R2.0_T0.02_H7,46.1,-7.4,2.2,189,59.8
61.0,-7.9,2.44,202.0,54.7,combo_bg,bounce_0.4_gap_0.03,3,1.5,0.02,10,close,combo_bg_bounce_0.4_gap_0.03_D3_R1.5_T0.02_H10,46.3,-8.5,2.18,348,48.0
97.0,-19.2,2.2,247.0,52.3,bounce,bounce_0.5,3,1.0,0.03,10,close,bounce_bounce_0.5_D3_R1.0_T0.03_H10,82.7,-26.3,2.16,425,50.1
116.7,-35.6,1.83,719.0,47.2,adaptive_trail,depth<0.1_trail0.05,4,1.0,0.05,7,close,adaptive_trail_depth<0.1_trail0.05_D4_R1.0_T0.05_H7,158.6,-45.9,2.15,1359,48.5
63.8,-13.4,2.07,170.0,57.2,combo_bg,bounce_0.3_gap_0.05,4,1.5,0.03,10,close,combo_bg_bounce_0.3_gap_0.05_D4_R1.5_T0.03_H10,84.2,-15.4,2.12,293,56.3
41.2,-5.9,2.08,105.0,63.1,combo_bg,bounce_0.3_gap_0.03,4,2.0,0.02,10,close,combo_bg_bounce_0.3_gap_0.03_D4_R2.0_T0.02_H10,47.7,-7.4,2.12,189,59.8
28.4,-4.4,1.95,66.0,67.5,bounce,bounce_0.3,5,2.0,0.02,7,close,bounce_bounce_0.3_D5_R2.0_T0.02_H7,36.8,-4.7,2.11,117,63.2
221.6,-7.7,2.93,324.0,58.4,momentum,ma10,3,1.0,0.02,10,close,momentum_ma10_D3_R1.0_T0.02_H10,92.9,-10.4,2.1,548,47.4
139.5,-35.6,1.93,449.0,49.2,adaptive_trail,depth<0.1_trail0.05,4,1.5,0.05,10,close,adaptive_trail_depth<0.1_trail0.05_D4_R1.5_T0.05_H10,147.7,-47.4,2.1,884,49.2
28.3,-4.4,1.94,66.0,67.5,bounce,bounce_0.3,5,2.0,0.02,10,close,bounce_bounce_0.3_D5_R2.0_T0.02_H10,36.4,-4.7,2.09,117,63.2
32.4,-6.5,1.71,84.0,61.3,bounce,bounce_0.3,5,1.5,0.03,7,close,bounce_bounce_0.3_D5_R1.5_T0.03_H7,44.1,-4.8,2.07,135,65.2
41.6,-11.7,1.78,119.0,56.1,combo_bg,bounce_0.3_gap_0.05,4,2.0,0.03,7,close,combo_bg_bounce_0.3_gap_0.05_D4_R2.0_T0.03_H7,57.5,-11.6,2.06,216,57.9
205.8,-12.3,2.73,324.0,55.5,momentum,ma10,3,1.0,0.03,7,close,momentum_ma10_D3_R1.0_T0.03_H7,106.4,-17.4,2.06,548,47.1
30.2,-5.1,1.92,69.0,63.0,combo_bg,bounce_0.3_gap_0.05,5,1.5,0.02,10,close,combo_bg_bounce_0.3_gap_0.05_D5_R1.5_T0.02_H10,35.3,-2.6,2.05,108,63.9
29.7,-5.1,1.92,69.0,63.0,combo_bg,bounce_0.3_gap_0.05,5,1.5,0.02,7,close,combo_bg_bounce_0.3_gap_0.05_D5_R1.5_T0.02_H7,34.5,-2.6,2.05,108,63.9
81.6,-18.0,2.28,251.0,55.4,combo_bg,bounce_0.3_gap_0.03,3,2.0,0.03,7,close,combo_bg_bounce_0.3_gap_0.03_D3_R2.0_T0.03_H7,69.2,-22.2,2.04,456,50.4
204.3,-7.7,2.91,324.0,58.2,momentum,ma10,3,1.0,0.02,7,close,momentum_ma10_D3_R1.0_T0.02_H7,87.7,-10.4,2.04,548,47.4
90.1,-18.4,2.34,251.0,56.0,combo_bg,bounce_0.3_gap_0.03,3,2.0,0.03,10,close,combo_bg_bounce_0.3_gap_0.03_D3_R2.0_T0.03_H10,72.0,-23.2,2.04,456,50.9
82.4,-18.9,2.08,247.0,51.8,bounce,bounce_0.5,3,1.0,0.03,7,close,bounce_bounce_0.5_D3_R1.0_T0.03_H7,72.2,-25.6,2.03,425,49.9
459.5,-46.6,2.54,868.0,48.0,adaptive_trail,depth<0.1_trail0.05,3,1.5,0.05,10,close,adaptive_trail_depth<0.1_trail0.05_D3_R1.5_T0.05_H10,191.8,-65.3,2.03,1585,47.1
24.6,-7.3,1.51,66.0,59.8,bounce,bounce_0.3,5,2.0,0.03,7,close,bounce_bounce_0.3_D5_R2.0_T0.03_H7,40.4,-4.8,2.02,117,66.7
43.6,-11.0,1.78,119.0,56.9,combo_bg,bounce_0.3_gap_0.05,4,2.0,0.03,10,close,combo_bg_bounce_0.3_gap_0.05_D4_R2.0_T0.03_H10,58.8,-9.7,2.0,216,57.9
78.1,-23.4,1.9,223.0,55.1,adaptive_trail,depth<0.1_trail0.05,5,1.5,0.05,10,close,adaptive_trail_depth<0.1_trail0.05_D5_R1.5_T0.05_H10,91.2,-38.6,2.0,474,53.8
282.2,-38.0,2.66,868.0,47.5,adaptive_trail,depth<0.1_trail0.04,3,1.5,0.04,7,close,adaptive_trail_depth<0.1_trail0.04_D3_R1.5_T0.04_H7,121.8,-49.2,2.0,1585,47.1
33.9,-6.5,1.66,84.0,61.3,bounce,bounce_0.3,5,1.5,0.03,10,close,bounce_bounce_0.3_D5_R1.5_T0.03_H10,43.1,-4.8,2.0,135,65.2
42.5,-5.2,2.13,122.0,61.6,bounce,bounce_0.3,5,1.0,0.02,7,close,bounce_bounce_0.3_D5_R1.0_T0.02_H7,48.1,-4.7,2.0,198,59.6
131.9,-27.7,1.99,449.0,48.4,adaptive_trail,depth<0.1_trail0.04,4,1.5,0.04,10,close,adaptive_trail_depth<0.1_trail0.04_D4_R1.5_T0.04_H10,106.3,-42.6,1.99,884,48.6
70.4,-21.2,1.99,223.0,53.0,adaptive_trail,depth<0.1_trail0.04,5,1.5,0.04,10,close,adaptive_trail_depth<0.1_trail0.04_D5_R1.5_T0.04_H10,74.9,-34.0,1.99,474,51.9
39.4,-7.3,1.8,133.0,54.1,bounce,bounce_0.4,4,1.0,0.02,10,close,bounce_bounce_0.4_D4_R1.0_T0.02_H10,48.7,-6.9,1.99,224,55.8
42.5,-5.2,2.13,122.0,61.6,bounce,bounce_0.3,5,1.0,0.02,10,close,bounce_bounce_0.3_D5_R1.0_T0.02_H10,48.1,-4.7,1.99,198,59.6
38.9,-7.3,1.79,133.0,54.1,bounce,bounce_0.4,4,1.0,0.02,7,close,bounce_bounce_0.4_D4_R1.0_T0.02_H7,47.1,-6.9,1.98,224,55.8
26.1,-4.4,1.89,63.0,61.3,combo_bg,bounce_0.3_gap_0.03,5,1.5,0.02,10,close,combo_bg_bounce_0.3_gap_0.03_D5_R1.5_T0.02_H10,26.3,-2.6,1.92,98,58.2
24.6,-7.4,1.48,66.0,59.8,bounce,bounce_0.3,5,2.0,0.03,10,close,bounce_bounce_0.3_D5_R2.0_T0.03_H10,39.3,-4.8,1.92,117,66.7
115.6,-29.9,2.13,381.0,53.4,adaptive_trail,depth<0.1_trail0.05,5,1.0,0.05,10,close,adaptive_trail_depth<0.1_trail0.05_D5_R1.0_T0.05_H10,107.8,-47.7,1.92,765,51.8
51.2,-13.5,1.95,153.0,56.5,combo_bg,bounce_0.3_gap_0.03,4,1.5,0.03,7,close,combo_bg_bounce_0.3_gap_0.03_D4_R1.5_T0.03_H7,60.9,-15.5,1.92,263,54.0
25.7,-4.4,1.89,63.0,61.3,combo_bg,bounce_0.3_gap_0.03,5,1.5,0.02,7,close,combo_bg_bounce_0.3_gap_0.03_D5_R1.5_T0.02_H7,25.5,-2.6,1.92,98,58.2
23.3,-3.9,1.74,53.0,67.3,combo_bg,bounce_0.3_gap_0.05,5,2.0,0.02,7,close,combo_bg_bounce_0.3_gap_0.05_D5_R2.0_T0.02_H7,29.1,-2.5,1.91,89,65.2
23.3,-3.9,1.74,53.0,67.3,combo_bg,bounce_0.3_gap_0.05,5,2.0,0.02,10,close,combo_bg_bounce_0.3_gap_0.05_D5_R2.0_T0.02_H10,29.2,-2.5,1.9,89,65.2
38.5,-6.7,1.98,107.0,60.2,combo_bg,bounce_0.3_gap_0.05,5,1.0,0.02,10,close,combo_bg_bounce_0.3_gap_0.05_D5_R1.0_T0.02_H10,45.0,-6.1,1.89,170,60.0
38.2,-6.7,1.98,107.0,60.2,combo_bg,bounce_0.3_gap_0.05,5,1.0,0.02,7,close,combo_bg_bounce_0.3_gap_0.05_D5_R1.0_T0.02_H7,44.3,-6.1,1.88,170,60.0
36.4,-8.6,1.68,125.0,53.1,combo_bg,bounce_0.4_gap_0.05,4,1.0,0.02,10,close,combo_bg_bounce_0.4_gap_0.05_D4_R1.0_T0.02_H10,43.5,-8.8,1.85,207,54.1
54.9,-13.2,1.95,153.0,56.5,combo_bg,bounce_0.3_gap_0.03,4,1.5,0.03,10,close,combo_bg_bounce_0.3_gap_0.03_D4_R1.5_T0.03_H10,65.1,-14.5,1.85,263,54.0
113.5,-30.0,1.96,289.0,51.4,adaptive_trail,depth<0.1_trail0.05,4,2.0,0.05,10,close,adaptive_trail_depth<0.1_trail0.05_D4_R2.0_T0.05_H10,104.6,-45.8,1.85,611,48.6
35.9,-8.1,1.66,125.0,53.1,combo_bg,bounce_0.4_gap_0.05,4,1.0,0.02,7,close,combo_bg_bounce_0.4_gap_0.05_D4_R1.0_T0.02_H7,41.9,-7.3,1.83,207,54.1
73.1,-16.7,2.12,227.0,54.6,combo_bg,bounce_0.4_gap_0.05,3,1.5,0.03,10,close,combo_bg_bounce_0.4_gap_0.05_D3_R1.5_T0.03_H10,57.2,-20.0,1.83,385,50.6
193.6,-37.9,2.31,588.0,47.8,adaptive_trail,depth<0.1_trail0.04,3,2.0,0.04,10,close,adaptive_trail_depth<0.1_trail0.04_D3_R2.0_T0.04_H10,95.5,-51.5,1.82,1138,47.4
66.8,-16.2,2.1,227.0,54.1,combo_bg,bounce_0.4_gap_0.05,3,1.5,0.03,7,close,combo_bg_bounce_0.4_gap_0.05_D3_R1.5_T0.03_H7,53.4,-18.7,1.82,385,51.2
77.1,-24.3,2.02,381.0,51.2,adaptive_trail,depth<0.1_trail0.04,5,1.0,0.04,7,close,adaptive_trail_depth<0.1_trail0.04_D5_R1.0_T0.04_H7,73.9,-37.2,1.81,765,49.8
37.8,-10.4,1.7,122.0,58.1,bounce,bounce_0.3,5,1.0,0.03,7,close,bounce_bounce_0.3_D5_R1.0_T0.03_H7,49.1,-7.6,1.81,198,58.6
46.3,-18.7,1.78,151.0,56.3,adaptive_trail,depth<0.1_trail0.05,5,2.0,0.05,7,close,adaptive_trail_depth<0.1_trail0.05_D5_R2.0_T0.05_H7,54.6,-28.7,1.79,325,54.2
69.6,-21.2,1.9,151.0,57.6,adaptive_trail,depth<0.1_trail0.05,5,2.0,0.05,10,close,adaptive_trail_depth<0.1_trail0.05_D5_R2.0_T0.05_H10,70.8,-33.1,1.79,325,52.9
82.0,-34.2,1.61,449.0,48.2,adaptive_trail,depth<0.1_trail0.05,4,1.5,0.05,7,close,adaptive_trail_depth<0.1_trail0.05_D4_R1.5_T0.05_H7,88.9,-46.7,1.79,884,49.4
40.1,-10.4,1.7,122.0,58.7,bounce,bounce_0.3,5,1.0,0.03,10,close,bounce_bounce_0.3_D5_R1.0_T0.03_H10,48.4,-7.6,1.77,198,58.6
45.6,-8.4,2.09,166.0,52.5,bounce,bounce_0.4,3,2.0,0.02,7,close,bounce_bounce_0.4_D3_R2.0_T0.02_H7,35.4,-7.3,1.77,274,46.7
