avg_xirr,avg_dd,avg_sharpe,avg_trades,avg_win_rate,experiment,variant,down_days,rvol,trail,hold,entry_mode,label,holdout_xirr,holdout_dd,holdout_sharpe,holdout_trades,holdout_wr
47.6,-19.9,1.7,223.0,50.5,adaptive_trail,depth<0.1_trail0.04,5,1.5,0.04,7,close,adaptive_trail_depth<0.1_trail0.04_D5_R1.5_T0.04_H7,55.3,-33.0,1.76,474,51.1
46.7,-22.4,1.58,223.0,52.7,adaptive_trail,depth<0.1_trail0.05,5,1.5,0.05,7,close,adaptive_trail_depth<0.1_trail0.05_D5_R1.5_T0.05_H7,58.6,-37.3,1.74,474,53.0
45.5,-8.4,2.08,166.0,52.5,bounce,bounce_0.4,3,2.0,0.02,10,close,bounce_bounce_0.4_D3_R2.0_T0.02_H10,34.2,-7.4,1.73,274,46.7
32.5,-8.3,1.6,119.0,52.3,combo_bg,bounce_0.4_gap_0.03,4,1.0,0.02,10,close,combo_bg_bounce_0.4_gap_0.03_D4_R1.0_T0.02_H10,34.6,-8.8,1.72,198,52.0
208.8,-44.5,2.13,588.0,47.5,adaptive_trail,depth<0.1_trail0.05,3,2.0,0.05,10,close,adaptive_trail_depth<0.1_trail0.05_D3_R2.0_T0.05_H10,111.8,-67.6,1.72,1138,46.4
19.0,-3.7,1.71,46.0,66.8,combo_bg,bounce_0.3_gap_0.03,5,2.0,0.02,7,close,combo_bg_bounce_0.3_gap_0.03_D5_R2.0_T0.02_H7,20.0,-4.0,1.72,77,59.7
19.1,-3.7,1.71,46.0,66.8,combo_bg,bounce_0.3_gap_0.03,5,2.0,0.02,10,close,combo_bg_bounce_0.3_gap_0.03_D5_R2.0_T0.02_H10,20.1,-4.0,1.71,77,59.7
21.7,-8.0,1.42,69.0,61.4,combo_bg,bounce_0.3_gap_0.05,5,1.5,0.03,7,close,combo_bg_bounce_0.3_gap_0.05_D5_R1.5_T0.03_H7,28.4,-3.8,1.7,108,64.8
31.9,-7.8,1.58,119.0,52.3,combo_bg,bounce_0.4_gap_0.03,4,1.0,0.02,7,close,combo_bg_bounce_0.4_gap_0.03_D4_R1.0_T0.02_H7,32.7,-7.3,1.69,198,52.0
113.9,-10.3,2.2,142.0,62.3,momentum,ma10,3,1.5,0.03,10,close,momentum_ma10_D3_R1.5_T0.03_H10,50.4,-14.5,1.68,227,54.2
39.2,-9.6,1.71,105.0,56.3,combo_bg,bounce_0.3_gap_0.03,4,2.0,0.03,10,close,combo_bg_bounce_0.3_gap_0.03_D4_R2.0_T0.03_H10,46.5,-9.8,1.67,189,53.4
37.3,-9.4,1.69,105.0,55.4,combo_bg,bounce_0.3_gap_0.03,4,2.0,0.03,7,close,combo_bg_bounce_0.3_gap_0.03_D4_R2.0_T0.03_H7,45.2,-9.2,1.67,189,53.4
86.6,-28.5,1.74,449.0,47.3,adaptive_trail,depth<0.1_trail0.04,4,1.5,0.04,7,close,adaptive_trail_depth<0.1_trail0.04_D4_R1.5_T0.04_H7,74.3,-45.0,1.67,884,48.4
94.0,-22.6,1.98,289.0,51.0,adaptive_trail,depth<0.1_trail0.04,4,2.0,0.04,10,close,adaptive_trail_depth<0.1_trail0.04_D4_R2.0_T0.04_H10,66.1,-34.7,1.66,611,49.4
33.4,-6.5,1.94,99.0,59.3,combo_bg,bounce_0.3_gap_0.03,5,1.0,0.02,10,close,combo_bg_bounce_0.3_gap_0.03_D5_R1.0_T0.02_H10,33.9,-6.2,1.65,160,56.2
72.2,-30.5,1.72,289.0,50.8,adaptive_trail,depth<0.1_trail0.05,4,2.0,0.05,7,close,adaptive_trail_depth<0.1_trail0.05_D4_R2.0_T0.05_H7,64.9,-51.6,1.65,611,50.4
56.9,-17.2,1.84,151.0,56.2,adaptive_trail,depth<0.1_trail0.04,5,2.0,0.04,10,close,adaptive_trail_depth<0.1_trail0.04_D5_R2.0_T0.04_H10,50.1,-28.2,1.64,325,52.0
234.9,-43.1,2.19,868.0,47.7,adaptive_trail,depth<0.1_trail0.05,3,1.5,0.05,7,close,adaptive_trail_depth<0.1_trail0.05_D3_R1.5_T0.05_H7,96.7,-63.1,1.64,1585,47.4
33.1,-6.4,1.94,99.0,59.3,combo_bg,bounce_0.3_gap_0.03,5,1.0,0.02,7,close,combo_bg_bounce_0.3_gap_0.03_D5_R1.0_T0.02_H7,33.2,-6.1,1.64,160,56.2
23.4,-8.2,1.4,69.0,61.4,combo_bg,bounce_0.3_gap_0.05,5,1.5,0.03,10,close,combo_bg_bounce_0.3_gap_0.05_D5_R1.5_T0.03_H10,27.8,-4.2,1.63,108,64.8
35.6,-11.9,1.44,133.0,52.5,bounce,bounce_0.4,4,1.0,0.03,10,close,bounce_bounce_0.4_D4_R1.0_T0.03_H10,45.9,-10.6,1.61,224,52.2
15.5,-7.1,1.21,53.0,59.7,combo_bg,bounce_0.3_gap_0.05,5,2.0,0.03,7,close,combo_bg_bounce_0.3_gap_0.05_D5_R2.0_T0.03_H7,24.4,-3.8,1.6,89,67.4
43.1,-16.5,1.76,151.0,53.9,adaptive_trail,depth<0.1_trail0.04,5,2.0,0.04,7,close,adaptive_trail_depth<0.1_trail0.04_D5_R2.0_T0.04_H7,43.6,-26.6,1.6,325,51.4
64.8,-17.5,1.9,252.0,51.3,bounce,bounce_0.4,3,1.5,0.03,10,close,bounce_bounce_0.4_D3_R1.5_T0.03_H10,46.8,-21.4,1.6,424,47.6
59.4,-17.5,1.89,252.0,50.9,bounce,bounce_0.4,3,1.5,0.03,7,close,bounce_bounce_0.4_D3_R1.5_T0.03_H7,44.1,-21.4,1.59,424,48.1
42.6,-7.6,2.04,142.0,55.1,combo_bg,bounce_0.4_gap_0.05,3,2.0,0.02,7,close,combo_bg_bounce_0.4_gap_0.05_D3_R2.0_T0.02_H7,29.3,-6.6,1.58,237,46.8
104.4,-10.6,2.12,142.0,62.2,momentum,ma10,3,1.5,0.03,7,close,momentum_ma10_D3_R1.5_T0.03_H7,44.3,-15.4,1.57,227,55.1
106.4,-5.5,2.28,142.0,60.5,momentum,ma10,3,1.5,0.02,10,close,momentum_ma10_D3_R1.5_T0.02_H10,38.5,-8.8,1.57,227,50.2
36.3,-5.7,1.92,123.0,56.2,bounce,bounce_0.5,3,1.5,0.02,10,close,bounce_bounce_0.5_D3_R1.5_T0.02_H10,21.4,-8.7,1.57,216,46.8
133.1,-35.3,2.06,588.0,47.1,adaptive_trail,depth<0.1_trail0.04,3,2.0,0.04,7,close,adaptive_trail_depth<0.1_trail0.04_D3_R2.0_T0.04_H7,71.2,-46.3,1.56,1138,46.6
30.9,-11.9,1.5,107.0,58.5,combo_bg,bounce_0.3_gap_0.05,5,1.0,0.03,7,close,combo_bg_bounce_0.3_gap_0.05_D5_R1.0_T0.03_H7,40.0,-10.2,1.56,170,57.6
35.6,-5.7,1.9,123.0,55.6,bounce,bounce_0.5,3,1.5,0.02,7,close,bounce_bounce_0.5_D3_R1.5_T0.02_H7,20.9,-8.7,1.56,216,46.8
31.7,-11.9,1.36,133.0,50.9,bounce,bounce_0.4,4,1.0,0.03,7,close,bounce_bounce_0.4_D4_R1.0_T0.03_H7,42.4,-10.6,1.55,224,51.3
101.9,-5.6,2.24,142.0,60.0,momentum,ma10,3,1.5,0.02,7,close,momentum_ma10_D3_R1.5_T0.02_H7,37.5,-8.8,1.55,227,50.2
42.6,-7.6,2.03,142.0,55.1,combo_bg,bounce_0.4_gap_0.05,3,2.0,0.02,10,close,combo_bg_bounce_0.4_gap_0.05_D3_R2.0_T0.02_H10,28.2,-6.6,1.54,237,46.8
61.9,-17.9,1.89,202.0,53.3,combo_bg,bounce_0.4_gap_0.03,3,1.5,0.03,10,close,combo_bg_bounce_0.4_gap_0.03_D3_R1.5_T0.03_H10,39.7,-26.9,1.53,348,47.4
33.4,-12.1,1.52,107.0,59.2,combo_bg,bounce_0.3_gap_0.05,5,1.0,0.03,10,close,combo_bg_bounce_0.3_gap_0.05_D5_R1.0_T0.03_H10,39.8,-10.8,1.53,170,57.6
19.7,-7.0,1.4,63.0,60.8,combo_bg,bounce_0.3_gap_0.03,5,1.5,0.03,7,close,combo_bg_bounce_0.3_gap_0.03_D5_R1.5_T0.03_H7,21.5,-3.8,1.53,98,59.2
55.4,-17.8,1.87,202.0,52.8,combo_bg,bounce_0.4_gap_0.03,3,1.5,0.03,7,close,combo_bg_bounce_0.4_gap_0.03_D3_R1.5_T0.03_H7,36.7,-26.5,1.52,348,48.0
15.8,-7.2,1.18,53.0,59.7,combo_bg,bounce_0.3_gap_0.05,5,2.0,0.03,10,close,combo_bg_bounce_0.3_gap_0.05_D5_R2.0_T0.03_H10,23.6,-4.2,1.52,89,67.4
23.8,-5.6,1.6,80.0,55.5,bounce,bounce_0.4,4,1.5,0.02,7,close,bounce_bounce_0.4_D4_R1.5_T0.02_H7,26.4,-8.3,1.48,130,54.6
21.4,-7.2,1.36,63.0,60.8,combo_bg,bounce_0.3_gap_0.03,5,1.5,0.03,10,close,combo_bg_bounce_0.3_gap_0.03_D5_R1.5_T0.03_H10,21.0,-4.2,1.46,98,59.2
18.1,-5.0,1.32,55.0,55.9,bounce,bounce_0.5,4,1.0,0.02,10,close,bounce_bounce_0.5_D4_R1.0_T0.02_H10,24.8,-6.4,1.46,94,56.4
23.0,-5.7,1.57,80.0,55.5,bounce,bounce_0.4,4,1.5,0.02,10,close,bounce_bounce_0.4_D4_R1.5_T0.02_H10,24.8,-8.6,1.44,130,54.6
32.9,-15.3,1.39,125.0,52.2,combo_bg,bounce_0.4_gap_0.05,4,1.0,0.03,10,close,combo_bg_bounce_0.4_gap_0.05_D4_R1.0_T0.03_H10,38.5,-17.9,1.44,207,50.2
122.9,-40.7,1.78,588.0,47.7,adaptive_trail,depth<0.1_trail0.05,3,2.0,0.05,7,close,adaptive_trail_depth<0.1_trail0.05_D3_R2.0_T0.05_H7,71.4,-63.1,1.44,1138,46.9
64.5,-28.7,1.68,381.0,52.0,adaptive_trail,depth<0.1_trail0.05,5,1.0,0.05,7,close,adaptive_trail_depth<0.1_trail0.05_D5_R1.0_T0.05_H7,56.6,-46.4,1.41,765,50.8
68.1,-23.9,1.76,289.0,49.6,adaptive_trail,depth<0.1_trail0.04,4,2.0,0.04,7,close,adaptive_trail_depth<0.1_trail0.04_D4_R2.0_T0.04_H7,46.4,-42.2,1.41,611,49.1
13.4,-5.5,1.23,46.0,60.3,combo_bg,bounce_0.3_gap_0.03,5,2.0,0.03,7,close,combo_bg_bounce_0.3_gap_0.03_D5_R2.0_T0.03_H7,17.6,-3.8,1.41,77,62.3
17.0,-5.0,1.29,55.0,55.9,bounce,bounce_0.5,4,1.0,0.02,7,close,bounce_bounce_0.5_D4_R1.0_T0.02_H7,22.6,-6.3,1.4,94,56.4
20.6,-8.4,1.16,55.0,53.5,bounce,bounce_0.5,4,1.0,0.03,10,close,bounce_bounce_0.5_D4_R1.0_T0.03_H10,29.3,-10.1,1.39,94,58.5
29.0,-15.1,1.29,125.0,50.5,combo_bg,bounce_0.4_gap_0.05,4,1.0,0.03,7,close,combo_bg_bounce_0.4_gap_0.05_D4_R1.0_T0.03_H7,35.4,-17.4,1.37,207,49.3
28.7,-10.4,1.53,99.0,58.1,combo_bg,bounce_0.3_gap_0.03,5,1.0,0.03,7,close,combo_bg_bounce_0.3_gap_0.03_D5_R1.0_T0.03_H7,31.5,-10.2,1.36,160,53.1
31.2,-10.6,1.54,99.0,58.8,combo_bg,bounce_0.3_gap_0.03,5,1.0,0.03,10,close,combo_bg_bounce_0.3_gap_0.03_D5_R1.0_T0.03_H10,31.3,-10.8,1.33,160,53.1
13.6,-5.7,1.19,46.0,60.3,combo_bg,bounce_0.3_gap_0.03,5,2.0,0.03,10,close,combo_bg_bounce_0.3_gap_0.03_D5_R2.0_T0.03_H10,16.9,-4.5,1.31,77,62.3
20.4,-5.6,1.41,72.0,53.5,combo_bg,bounce_0.4_gap_0.05,4,1.5,0.02,7,close,combo_bg_bounce_0.4_gap_0.05_D4_R1.5_T0.02_H7,22.0,-8.8,1.3,113,52.2
16.5,-7.9,1.02,55.0,50.6,bounce,bounce_0.5,4,1.0,0.03,7,close,bounce_bounce_0.5_D4_R1.0_T0.03_H7,26.1,-8.7,1.3,94,56.4
31.8,-7.7,1.78,123.0,54.1,combo_bg,bounce_0.4_gap_0.03,3,2.0,0.02,7,close,combo_bg_bounce_0.4_gap_0.03_D3_R2.0_T0.02_H7,16.8,-8.2,1.27,207,44.0
15.5,-5.6,1.42,52.0,58.6,momentum,ma10,4,1.0,0.02,10,close,momentum_ma10_D4_R1.0_T0.02_H10,17.2,-9.8,1.26,97,51.5
19.7,-5.6,1.38,72.0,53.5,combo_bg,bounce_0.4_gap_0.05,4,1.5,0.02,10,close,combo_bg_bounce_0.4_gap_0.05_D4_R1.5_T0.02_H10,20.5,-8.8,1.25,113,52.2
28.5,-14.6,1.26,119.0,51.0,combo_bg,bounce_0.4_gap_0.03,4,1.0,0.03,10,close,combo_bg_bounce_0.4_gap_0.03_D4_R1.0_T0.03_H10,28.5,-17.6,1.23,198,48.0
32.1,-7.5,1.77,123.0,54.1,combo_bg,bounce_0.4_gap_0.03,3,2.0,0.02,10,close,combo_bg_bounce_0.4_gap_0.03_D3_R2.0_T0.02_H10,16.2,-8.2,1.23,207,44.0
14.4,-5.6,1.4,52.0,58.6,momentum,ma10,4,1.0,0.02,7,close,momentum_ma10_D4_R1.0_T0.02_H7,14.9,-9.8,1.18,97,51.5
34.7,-12.7,1.47,123.0,53.6,bounce,bounce_0.5,3,1.5,0.03,10,close,bounce_bounce_0.5_D3_R1.5_T0.03_H10,18.3,-22.7,1.16,216,50.9
24.5,-14.4,1.15,119.0,49.2,combo_bg,bounce_0.4_gap_0.03,4,1.0,0.03,7,close,combo_bg_bounce_0.4_gap_0.03_D4_R1.0_T0.03_H7,25.4,-17.0,1.15,198,47.0
19.6,-7.6,1.33,83.0,50.1,bounce,bounce_0.5,3,2.0,0.02,10,close,bounce_bounce_0.5_D3_R2.0_T0.02_H10,14.1,-9.4,1.14,148,43.2
7.3,-3.7,0.87,19.0,59.3,bounce,bounce_0.5,5,1.0,0.03,7,close,bounce_bounce_0.5_D5_R1.0_T0.03_H7,11.4,-3.6,1.14,32,68.8
19.4,-7.5,1.33,83.0,50.1,bounce,bounce_0.5,3,2.0,0.02,7,close,bounce_bounce_0.5_D3_R2.0_T0.02_H7,13.7,-9.3,1.12,148,43.2
17.8,-4.9,1.43,56.0,58.4,bounce,bounce_0.4,4,2.0,0.02,7,close,bounce_bounce_0.4_D4_R2.0_T0.02_H7,15.8,-9.1,1.12,90,53.3
31.3,-12.5,1.4,123.0,53.3,bounce,bounce_0.5,3,1.5,0.03,7,close,bounce_bounce_0.5_D3_R1.5_T0.03_H7,16.6,-21.9,1.11,216,51.4
17.2,-5.0,1.41,56.0,58.4,bounce,bounce_0.4,4,2.0,0.02,10,close,bounce_bounce_0.4_D4_R2.0_T0.02_H10,14.9,-9.4,1.07,90,53.3
8.1,-4.2,1.0,19.0,63.3,bounce,bounce_0.5,5,1.0,0.03,10,close,bounce_bounce_0.5_D5_R1.0_T0.03_H10,10.5,-5.1,1.06,32,68.8
35.6,-16.6,1.47,166.0,49.4,bounce,bounce_0.4,3,2.0,0.03,7,close,bounce_bounce_0.4_D3_R2.0_T0.03_H7,20.0,-19.0,1.02,274,46.7
15.8,-8.0,1.14,52.0,52.5,momentum,ma10,4,1.0,0.03,10,close,momentum_ma10_D4_R1.0_T0.03_H10,15.8,-12.2,1.01,97,43.3
37.7,-16.6,1.48,166.0,50.0,bounce,bounce_0.4,3,2.0,0.03,10,close,bounce_bounce_0.4_D3_R2.0_T0.03_H10,20.1,-18.8,1.0,274,46.7
38.5,-15.5,1.58,142.0,52.6,combo_bg,bounce_0.4_gap_0.05,3,2.0,0.03,7,close,combo_bg_bounce_0.4_gap_0.05_D3_R2.0_T0.03_H7,19.2,-22.0,1.0,237,47.7
41.5,-15.2,1.61,142.0,53.2,combo_bg,bounce_0.4_gap_0.05,3,2.0,0.03,10,close,combo_bg_bounce_0.4_gap_0.05_D3_R2.0_T0.03_H10,20.4,-21.1,1.0,237,47.7
16.3,-6.5,1.23,65.0,51.5,combo_bg,bounce_0.4_gap_0.03,4,1.5,0.02,7,close,combo_bg_bounce_0.4_gap_0.03_D4_R1.5_T0.02_H7,13.3,-11.4,0.98,100,47.0
17.5,-8.6,1.15,80.0,54.5,bounce,bounce_0.4,4,1.5,0.03,7,close,bounce_bounce_0.4_D4_R1.5_T0.03_H7,17.0,-13.9,0.96,130,50.0
15.7,-6.5,1.19,65.0,51.5,combo_bg,bounce_0.4_gap_0.03,4,1.5,0.02,10,close,combo_bg_bounce_0.4_gap_0.03_D4_R1.5_T0.02_H10,12.3,-11.4,0.94,100,47.0
11.5,-7.5,0.97,47.0,60.1,bounce,bounce_0.4,5,1.0,0.03,7,close,bounce_bounce_0.4_D5_R1.0_T0.03_H7,10.7,-8.1,0.89,65,58.5
6.9,-6.7,0.84,26.0,61.4,bounce,bounce_0.4,5,2.0,0.03,7,close,bounce_bounce_0.4_D5_R2.0_T0.03_H7,8.4,-10.0,0.89,38,57.9
17.2,-8.8,1.13,80.0,55.4,bounce,bounce_0.4,4,1.5,0.03,10,close,bounce_bounce_0.4_D4_R1.5_T0.03_H10,15.9,-14.4,0.89,130,50.0
15.7,-9.6,1.15,56.0,54.8,bounce,bounce_0.4,4,2.0,0.03,7,close,bounce_bounce_0.4_D4_R2.0_T0.03_H7,13.5,-15.6,0.88,90,46.7
44.6,-6.3,1.41,70.0,56.4,momentum,ma10,3,2.0,0.02,10,close,momentum_ma10_D3_R2.0_T0.02_H10,15.8,-11.9,0.88,111,43.2
5.9,-2.8,0.86,19.0,54.9,bounce,bounce_0.5,5,1.0,0.02,7,close,bounce_bounce_0.5_D5_R1.0_T0.02_H7,6.6,-3.9,0.87,32,53.1
42.8,-6.4,1.39,70.0,56.4,momentum,ma10,3,2.0,0.02,7,close,momentum_ma10_D3_R2.0_T0.02_H7,15.2,-11.9,0.86,111,43.2
5.8,-2.8,0.85,19.0,54.9,bounce,bounce_0.5,5,1.0,0.02,10,close,bounce_bounce_0.5_D5_R1.0_T0.02_H10,6.4,-3.9,0.85,32,53.1
13.9,-8.2,1.04,52.0,50.7,momentum,ma10,4,1.0,0.03,7,close,momentum_ma10_D4_R1.0_T0.03_H7,11.9,-12.3,0.83,97,41.2
15.6,-10.2,1.13,56.0,56.3,bounce,bounce_0.4,4,2.0,0.03,10,close,bounce_bounce_0.4_D4_R2.0_T0.03_H10,12.8,-16.8,0.82,90,46.7
12.1,-4.9,1.15,47.0,54.0,bounce,bounce_0.4,5,1.0,0.02,7,close,bounce_bounce_0.4_D5_R1.0_T0.02_H7,6.8,-6.3,0.82,65,47.7
12.2,-8.2,1.03,47.0,61.9,bounce,bounce_0.4,5,1.0,0.03,10,close,bounce_bounce_0.4_D5_R1.0_T0.03_H10,9.8,-10.3,0.81,65,58.5
11.9,-4.9,1.15,47.0,54.0,bounce,bounce_0.4,5,1.0,0.02,10,close,bounce_bounce_0.4_D5_R1.0_T0.02_H10,6.8,-6.4,0.81,65,47.7
7.0,-7.5,0.82,26.0,61.4,bounce,bounce_0.4,5,2.0,0.03,10,close,bounce_bounce_0.4_D5_R2.0_T0.03_H10,7.6,-12.2,0.79,38,57.9
8.4,-3.8,1.14,26.0,56.3,bounce,bounce_0.4,5,2.0,0.02,7,close,bounce_bounce_0.4_D5_R2.0_T0.02_H7,6.0,-7.2,0.76,38,47.4
13.1,-5.9,1.17,46.0,55.2,combo_bg,bounce_0.4_gap_0.05,4,2.0,0.02,7,close,combo_bg_bounce_0.4_gap_0.05_D4_R2.0_T0.02_H7,9.3,-8.0,0.76,70,48.6
8.4,-3.8,1.13,26.0,56.3,bounce,bounce_0.4,5,2.0,0.02,10,close,bounce_bounce_0.4_D5_R2.0_T0.02_H10,5.8,-7.2,0.75,38,47.4
8.3,-5.2,0.95,27.0,59.1,bounce,bounce_0.5,4,1.5,0.02,7,close,bounce_bounce_0.5_D4_R1.5_T0.02_H7,7.2,-9.9,0.73,46,45.7
14.4,-9.8,1.0,72.0,52.5,combo_bg,bounce_0.4_gap_0.05,4,1.5,0.03,7,close,combo_bg_bounce_0.4_gap_0.05_D4_R1.5_T0.03_H7,11.9,-14.7,0.73,113,46.9
8.3,-5.2,0.94,27.0,59.1,bounce,bounce_0.5,4,1.5,0.02,10,close,bounce_bounce_0.5_D4_R1.5_T0.02_H10,7.1,-10.0,0.72,46,45.7
12.7,-5.9,1.15,46.0,55.2,combo_bg,bounce_0.4_gap_0.05,4,2.0,0.02,10,close,combo_bg_bounce_0.4_gap_0.05_D4_R2.0_T0.02_H10,8.5,-8.0,0.72,70,48.6
6.4,-7.0,0.78,31.0,60.3,bounce,bounce_0.4,5,1.5,0.03,7,close,bounce_bounce_0.4_D5_R1.5_T0.03_H7,6.2,-10.0,0.71,45,53.3
8.3,-4.5,1.07,31.0,51.6,bounce,bounce_0.4,5,1.5,0.02,7,close,bounce_bounce_0.4_D5_R1.5_T0.02_H7,5.4,-7.0,0.69,45,44.4
8.2,-4.5,1.07,31.0,51.6,bounce,bounce_0.4,5,1.5,0.02,10,close,bounce_bounce_0.4_D5_R1.5_T0.02_H10,5.3,-7.0,0.68,45,44.4
14.3,-9.8,1.0,72.0,53.6,combo_bg,bounce_0.4_gap_0.05,4,1.5,0.03,10,close,combo_bg_bounce_0.4_gap_0.05_D4_R1.5_T0.03_H10,10.8,-14.7,0.67,113,46.9
4.9,-4.5,0.75,19.0,52.1,bounce,bounce_0.5,4,2.0,0.02,7,close,bounce_bounce_0.5_D4_R2.0_T0.02_H7,5.0,-7.8,0.65,34,41.2
4.8,-4.5,0.74,19.0,52.1,bounce,bounce_0.5,4,2.0,0.02,10,close,bounce_bounce_0.5_D4_R2.0_T0.02_H10,4.8,-7.8,0.63,34,41.2
6.6,-7.7,0.77,31.0,60.3,bounce,bounce_0.4,5,1.5,0.03,10,close,bounce_bounce_0.4_D5_R1.5_T0.03_H10,5.4,-12.2,0.62,45,53.3
12.4,-9.6,1.0,46.0,51.5,combo_bg,bounce_0.4_gap_0.05,4,2.0,0.03,7,close,combo_bg_bounce_0.4_gap_0.05_D4_R2.0_T0.03_H7,8.2,-13.7,0.61,70,40.0
12.8,-9.8,1.0,46.0,53.2,combo_bg,bounce_0.4_gap_0.05,4,2.0,0.03,10,close,combo_bg_bounce_0.4_gap_0.05_D4_R2.0_T0.03_H10,8.1,-14.3,0.57,70,40.0
17.4,-12.8,0.89,83.0,48.8,bounce,bounce_0.5,3,2.0,0.03,10,close,bounce_bounce_0.5_D3_R2.0_T0.03_H10,7.0,-19.9,0.56,148,48.6
8.4,-6.8,0.8,39.0,58.8,combo_bg,bounce_0.4_gap_0.05,5,1.0,0.03,7,close,combo_bg_bounce_0.4_gap_0.05_D5_R1.0_T0.03_H7,5.2,-6.1,0.53,50,52.0
9.5,-5.2,0.94,39.0,51.2,combo_bg,bounce_0.4_gap_0.05,5,1.0,0.02,7,close,combo_bg_bounce_0.4_gap_0.05_D5_R1.0_T0.02_H7,3.1,-5.3,0.5,50,42.0
9.2,-5.2,0.93,39.0,51.2,combo_bg,bounce_0.4_gap_0.05,5,1.0,0.02,10,close,combo_bg_bounce_0.4_gap_0.05_D5_R1.0_T0.02_H10,3.0,-5.3,0.48,50,42.0
6.5,-7.1,0.7,27.0,54.2,bounce,bounce_0.5,4,1.5,0.03,7,close,bounce_bounce_0.5_D4_R1.5_T0.03_H7,4.8,-14.9,0.47,46,45.7
4.2,-6.2,0.57,19.0,52.1,bounce,bounce_0.5,4,2.0,0.03,7,close,bounce_bounce_0.5_D4_R2.0_T0.03_H7,3.6,-12.0,0.45,34,47.1
9.0,-7.6,0.86,39.0,60.6,combo_bg,bounce_0.4_gap_0.05,5,1.0,0.03,10,close,combo_bg_bounce_0.4_gap_0.05_D5_R1.0_T0.03_H10,4.1,-8.6,0.44,50,52.0
9.1,-6.4,0.9,37.0,59.1,combo_bg,bounce_0.4_gap_0.03,5,1.0,0.03,7,close,combo_bg_bounce_0.4_gap_0.03_D5_R1.0_T0.03_H7,4.1,-8.1,0.44,48,47.9
5.9,-3.8,0.92,20.0,53.5,combo_bg,bounce_0.4_gap_0.05,5,2.0,0.02,7,close,combo_bg_bounce_0.4_gap_0.05_D5_R2.0_T0.02_H7,2.2,-5.9,0.4,26,38.5
6.4,-7.6,0.66,27.0,54.2,bounce,bounce_0.5,4,1.5,0.03,10,close,bounce_bounce_0.5_D4_R1.5_T0.03_H10,3.9,-16.2,0.39,46,45.7
5.9,-3.8,0.92,20.0,53.5,combo_bg,bounce_0.4_gap_0.05,5,2.0,0.02,10,close,combo_bg_bounce_0.4_gap_0.05_D5_R2.0_T0.02_H10,2.2,-5.9,0.39,26,38.5
9.7,-7.3,0.94,37.0,60.9,combo_bg,bounce_0.4_gap_0.03,5,1.0,0.03,10,close,combo_bg_bounce_0.4_gap_0.03_D5_R1.0_T0.03_H10,3.1,-10.7,0.34,48,47.9
4.0,-6.7,0.55,19.0,52.1,bounce,bounce_0.5,4,2.0,0.03,10,close,bounce_bounce_0.5_D4_R2.0_T0.03_H10,2.5,-13.4,0.33,34,47.1
9.6,-4.5,0.94,37.0,50.9,combo_bg,bounce_0.4_gap_0.03,5,1.0,0.02,7,close,combo_bg_bounce_0.4_gap_0.03_D5_R1.0_T0.02_H7,1.8,-5.3,0.31,48,37.5
9.4,-4.6,0.94,37.0,50.9,combo_bg,bounce_0.4_gap_0.03,5,1.0,0.02,10,close,combo_bg_bounce_0.4_gap_0.03_D5_R1.0_T0.02_H10,1.6,-5.7,0.29,48,37.5
5.5,-4.5,0.82,25.0,46.9,combo_bg,bounce_0.4_gap_0.05,5,1.5,0.02,7,close,combo_bg_bounce_0.4_gap_0.05_D5_R1.5_T0.02_H7,1.1,-5.9,0.22,32,31.2
5.5,-4.5,0.82,25.0,46.9,combo_bg,bounce_0.4_gap_0.05,5,1.5,0.02,10,close,combo_bg_bounce_0.4_gap_0.05_D5_R1.5_T0.02_H10,1.1,-5.9,0.21,32,31.2
5.4,-3.4,0.86,17.0,54.2,combo_bg,bounce_0.4_gap_0.03,5,2.0,0.02,7,close,combo_bg_bounce_0.4_gap_0.03_D5_R2.0_T0.02_H7,0.2,-6.9,0.07,22,27.3
5.4,-3.4,0.86,17.0,54.2,combo_bg,bounce_0.4_gap_0.03,5,2.0,0.02,10,close,combo_bg_bounce_0.4_gap_0.03_D5_R2.0_T0.02_H10,0.2,-6.9,0.07,22,27.3
8.9,-5.8,0.93,41.0,54.3,combo_bg,bounce_0.4_gap_0.03,4,2.0,0.02,7,close,combo_bg_bounce_0.4_gap_0.03_D4_R2.0_T0.02_H7,0.1,-9.8,0.04,58,41.4
